feature_accum_x,failure_rate
67.0,0.0
167.0,0.0
267.0,0.0
367.0,0.0
467.0,0.0
567.0,0.0
667.0,0.0
767.0,0.0
867.0,0.0
967.0,0.0
1067.0,0.0
1167.0,0.0
1267.0,0.0
1367.0,0.0
1467.0,0.0
1567.0,0.0
1667.0,0.0
1767.0,0.0
1867.0,0.0
1967.0,0.0
2067.0,0.0
2167.0,0.0
2267.0,0.0
2367.0,0.0
2467.0,0.0
2567.0,0.0
2667.0,0.0
2767.0,0.0
2867.0,0.0
2967.0,0.0
3067.0,0.0
3167.0,0.0
3267.0,0.0
3367.0,0.0
3467.0,0.0
3567.0,0.0
3667.0,0.0
3767.0,0.0
3867.0,0.0
3967.0,0.0
4067.0,0.0
4167.0,0.0
4267.0,0.0
4367.0,0.0
4467.0,0.0
4567.0,0.0
4667.0,0.0
4767.0,0.0
4867.0,0.0
4967.0,0.0
5067.0,0.0
5167.0,0.0
5267.0,0.0
5367.0,0.0
5467.0,0.0
5567.0,0.0
5667.0,0.0
5767.0,0.0
5867.0,0.0
5967.0,0.0
6067.0,0.0
6167.0,0.0
6267.0,0.0
6367.0,0.0
6467.0,0.0
6567.0,0.0
6667.0,0.0
6767.0,0.0
6867.0,0.0
6967.0,0.0
7067.0,0.0
7167.0,0.0
7267.0,0.0
7367.0,0.0
7467.0,0.0
7567.0,0.0
7667.0,0.0
7767.0,0.0
7867.0,0.0
7967.0,0.0
8067.0,0.0
8167.0,0.0
8267.0,0.0
8367.0,0.0
8467.0,0.0
8567.0,0.0
8667.0,0.0
8767.0,0.0
8867.0,0.0
8967.0,0.0
9067.0,0.0
9167.0,0.0
9267.0,0.0
9367.0,0.0
9467.0,0.0
9567.0,0.0
9667.0,0.0
9767.0,0.0
9867.0,0.0
9967.0,0.0
10067.0,0.0
10167.0,0.0
10267.0,0.0
10367.0,0.0
10467.0,0.0
10567.0,0.0
10667.0,0.0
10767.0,0.0
10867.0,0.0
10967.0,0.0
11067.0,0.0
11167.0,0.0
11267.0,0.0
11367.0,0.0
11467.0,0.0
11567.0,0.0
11667.0,0.0
11767.0,0.0
11867.0,0.0
11967.0,0.0
12067.0,0.0
12167.0,0.0
12267.0,0.0
12367.0,0.0
12467.0,0.0
12567.0,0.0
