feature_accum_x,failure_rate
4395.0,0.0
4495.0,0.0
4595.0,0.0
4695.0,0.0
4795.0,0.0
4895.0,0.0
4995.0,0.0
5095.0,0.0
5195.0,0.0
5295.0,0.0
5395.0,0.0
5495.0,0.0
5595.0,0.0
5695.0,0.0
5795.0,0.0
5895.0,0.0
5995.0,0.0
6095.0,0.0
6195.0,0.0
6295.0,0.0
6395.0,0.0
6495.0,0.0
6595.0,0.0
6695.0,0.0
6795.0,0.0
6895.0,0.0
6995.0,0.0
7095.0,0.0
7195.0,0.0
7295.0,0.0
7395.0,0.0
7495.0,0.0
7595.0,0.0
7695.0,0.0
7795.0,0.0
7895.0,0.0
7995.0,0.0
8095.0,0.0
8195.0,0.0
8295.0,0.0
8395.0,0.0
8495.0,0.0
8595.0,0.0
8695.0,0.0
8795.0,0.0
8895.0,0.0
8995.0,0.0
9095.0,0.0
9195.0,0.0
9295.0,0.0
9395.0,0.0
9495.0,0.0
9595.0,0.0
9695.0,0.0
9795.0,0.0
9895.0,0.0
9995.0,0.0
10095.0,0.0
10195.0,0.0
10295.0,0.0
10395.0,0.0
10495.0,0.0
10595.0,0.0
10695.0,0.0
10795.0,0.0
10895.0,0.0
10995.0,0.0
11095.0,0.0
11195.0,0.0
11295.0,0.0
11395.0,0.0
11495.0,0.0
11595.0,0.0
11695.0,0.0
11795.0,0.0
11895.0,0.0
11995.0,0.0
12095.0,0.0
12195.0,0.0
12295.0,0.0
12395.0,0.0
12495.0,0.0
12595.0,0.0
12695.0,0.0
12795.0,0.0
12895.0,0.0
12995.0,0.0
13095.0,0.0
13195.0,0.0
13295.0,0.0
13395.0,0.0
13495.0,0.0
13595.0,0.0
13695.0,0.0
13795.0,0.0
13895.0,0.0
13995.0,0.0
14095.0,0.0
14195.0,0.0
14295.0,0.0
14395.0,0.0
14495.0,0.0
14595.0,0.0
14695.0,0.0
14795.0,0.0
14895.0,0.0
14995.0,0.0
15095.0,0.0
15195.0,0.0
15295.0,0.0
15395.0,0.0
15495.0,0.0
15595.0,0.0
15695.0,0.0
15795.0,0.0
15895.0,0.0
15995.0,0.0
16095.0,0.0
16195.0,0.0
16295.0,0.0
16395.0,0.0
16495.0,0.0
16595.0,0.0
16695.0,0.0
16795.0,0.0
16895.0,0.0
16995.0,0.0
17095.0,0.0
17195.0,0.0
17295.0,0.0
17395.0,0.0
17495.0,0.0
17595.0,0.0
17695.0,0.0
17795.0,0.0
17895.0,0.0
17995.0,0.0
18095.0,0.0
18195.0,0.0
18295.0,0.0
18395.0,0.0
18495.0,0.0
18595.0,0.0
18695.0,0.0
18795.0,0.0
18895.0,0.0
18995.0,0.0
19095.0,0.0
19195.0,0.0
19295.0,0.0
19395.0,0.0
19495.0,0.0
19595.0,0.0
19695.0,0.0
19795.0,0.0
19895.0,0.0
19995.0,0.0
20095.0,0.0
20195.0,0.0
20295.0,0.0
20395.0,0.0
20495.0,0.0
20595.0,0.0
20695.0,0.0
20795.0,0.0
20895.0,0.0
20995.0,0.0
21095.0,0.0
21195.0,0.0
21295.0,0.0
21395.0,0.0
21495.0,0.0
