feature_accum_x,failure_rate
66637.0,0.0
66737.0,0.0
66837.0,0.0
66937.0,0.0
67037.0,0.0
67137.0,0.0
67237.0,0.0
67337.0,0.0
67437.0,0.0
67537.0,0.0
67637.0,0.0
67737.0,0.0
67837.0,0.0
67937.0,0.0
68037.0,0.0
68137.0,0.0
68237.0,0.0
68337.0,0.0
68437.0,0.0
68537.0,0.0
68637.0,0.0
68737.0,0.0
68837.0,0.0
68937.0,0.0
69037.0,0.0
69137.0,0.0
69237.0,0.0
69337.0,0.0
69437.0,0.0
69537.0,0.0
69637.0,0.0
69737.0,0.0
69837.0,0.0
69937.0,0.0
70037.0,0.0
70137.0,0.0
70237.0,0.0
70337.0,0.0
70437.0,0.0
70537.0,0.0
70637.0,0.0
70737.0,0.0
70837.0,0.0
70937.0,0.0
71037.0,0.0
71137.0,0.0
71237.0,0.0
71337.0,0.0
71437.0,0.0
71537.0,0.0
71637.0,0.0
71737.0,0.0
71837.0,0.0
71937.0,0.0
72037.0,0.0
72137.0,0.0
72237.0,0.0
72337.0,0.0
72437.0,0.0
72537.0,0.0
72637.0,0.0
72737.0,0.0
72837.0,0.0
72937.0,0.0
73037.0,0.0
73137.0,0.0
73237.0,0.0
73337.0,0.0
73437.0,0.0
73537.0,0.0
73637.0,0.0
73737.0,0.0
73837.0,0.0
73937.0,0.0
74037.0,0.0
74137.0,0.0
74237.0,0.0
74337.0,0.0
74437.0,0.0
74537.0,0.0
74637.0,0.0
74737.0,0.0
74837.0,0.0
74937.0,0.0
75037.0,0.0
75137.0,0.0
75237.0,0.0
75337.0,0.0
75437.0,0.0
75537.0,0.0
75637.0,0.0
75737.0,0.0
75837.0,0.0
75937.0,0.0
76037.0,0.0
76137.0,0.0
76237.0,0.0
76337.0,0.0
76437.0,0.0
76537.0,0.0
76637.0,0.0
76737.0,0.0
76837.0,0.0
76937.0,0.0
77037.0,0.0
77137.0,0.0
77237.0,0.0
77337.0,0.0
77437.0,0.0
77537.0,0.0
77637.0,0.0
77737.0,0.0
77837.0,0.0
77937.0,0.0
78037.0,0.0
78137.0,0.0
78237.0,0.0
78337.0,0.0
78437.0,0.0
78537.0,0.0
78637.0,0.0
78737.0,0.0
78837.0,0.0
78937.0,0.0
79037.0,0.0
79137.0,0.0
79237.0,0.0
79337.0,0.0
79437.0,0.0
79537.0,0.0
79637.0,0.0
79737.0,0.0
79837.0,0.0
79937.0,0.0
80037.0,0.0
80137.0,0.0
80237.0,0.0
80337.0,0.0
80437.0,0.0
80537.0,0.0
80637.0,0.0
80737.0,0.0
80837.0,0.0
80937.0,0.0
81037.0,0.0
81137.0,0.0
81237.0,0.0
81337.0,0.0
81437.0,0.0
81537.0,0.0
81637.0,0.0
81737.0,0.0
81837.0,0.0
81937.0,0.0
82037.0,0.0
82137.0,0.0
82237.0,0.0
82337.0,0.0
82437.0,0.0
82537.0,0.0
82637.0,0.0
82737.0,0.0
82837.0,0.0
82937.0,0.0
83037.0,0.0
83137.0,0.0
83237.0,0.0
83337.0,0.0
83437.0,0.0
83537.0,0.0
83637.0,0.0
83737.0,0.0
83837.0,0.0
83937.0,0.0
84037.0,0.0
84137.0,0.0
84237.0,0.0
84337.0,0.0
84437.0,0.0
84537.0,0.0
84637.0,0.0
84737.0,0.0
84837.0,0.0
84937.0,0.0
