feature_accum_x,failure_rate
34060.0,0.0
34160.0,0.0
34260.0,0.0
34360.0,0.0
34460.0,0.0
34560.0,0.0
34660.0,0.0
34760.0,0.0
34860.0,0.0
34960.0,0.0
35060.0,0.0
35160.0,0.0
35260.0,0.0
35360.0,0.0
35460.0,0.0
35560.0,0.0
35660.0,0.0
35760.0,0.0
35860.0,0.0
35960.0,0.0
36060.0,0.0
36160.0,0.0
36260.0,0.0
36360.0,0.0
36460.0,0.0
36560.0,0.0
36660.0,0.0
36760.0,0.0
36860.0,0.0
36960.0,0.0
37060.0,0.0
37160.0,0.0
37260.0,0.0
37360.0,0.0
37460.0,0.0
37560.0,0.0
37660.0,0.0
37760.0,0.0
37860.0,0.0
37960.0,0.0
38060.0,0.0
38160.0,0.0
38260.0,0.0
38360.0,0.0
38460.0,0.0
38560.0,0.0
38660.0,0.0
38760.0,0.0
38860.0,0.0
38960.0,0.0
39060.0,0.0
39160.0,0.0
39260.0,0.0
39360.0,0.0
39460.0,0.0
39560.0,0.0
39660.0,0.0
39760.0,0.0
39860.0,0.0
39960.0,0.0
40060.0,0.0
40160.0,0.0
40260.0,0.0
40360.0,0.0
40460.0,0.0
40560.0,0.0
40660.0,0.0
40760.0,0.0
40860.0,0.0
40960.0,0.0
41060.0,0.0
41160.0,0.0
41260.0,0.0
41360.0,0.0
41460.0,0.0
41560.0,0.0
41660.0,0.0
41760.0,0.0
41860.0,0.0
41960.0,0.0
42060.0,0.0
42160.0,0.0
42260.0,0.0
42360.0,0.0
42460.0,0.0
42560.0,0.0
42660.0,0.0
42760.0,0.0
42860.0,0.0
42960.0,0.0
43060.0,0.0
43160.0,0.0
43260.0,0.0
43360.0,0.0
43460.0,0.0
43560.0,0.0
43660.0,0.0
43760.0,0.0
43860.0,0.0
43960.0,0.0
44060.0,0.0
44160.0,0.0
44260.0,0.0
44360.0,0.0
44460.0,0.0
44560.0,0.0
44660.0,0.0
44760.0,0.0
44860.0,0.0
44960.0,0.0
45060.0,0.0
45160.0,0.0
45260.0,0.0
45360.0,0.0
45460.0,0.0
45560.0,0.0
45660.0,0.0
45760.0,0.0
45860.0,0.0
45960.0,0.0
46060.0,0.0
46160.0,0.0
46260.0,0.0
46360.0,0.0
46460.0,0.0
46560.0,0.0
46660.0,0.0
46760.0,0.0
46860.0,0.0
46960.0,0.0
47060.0,0.0
47160.0,0.0
47260.0,0.0
47360.0,0.0
47460.0,0.0
47560.0,0.0
47660.0,0.0
47760.0,0.0
47860.0,0.0
47960.0,0.0
48060.0,0.0
48160.0,0.0
48260.0,0.0
48360.0,0.0
48460.0,0.0
48560.0,0.0
48660.0,0.0
48760.0,0.0
48860.0,0.0
48960.0,0.0
49060.0,0.0
49160.0,0.0
49260.0,0.0
49360.0,0.0
49460.0,0.0
49560.0,0.0
49660.0,0.0
49760.0,0.0
49860.0,0.0
49960.0,0.0
50060.0,0.0
50160.0,0.0
50260.0,0.0
50360.0,0.0
50460.0,0.0
50560.0,0.0
50660.0,0.0
50760.0,0.0
50860.0,0.0
50960.0,0.0
51060.0,0.0
51160.0,0.0
51260.0,0.0
51360.0,0.0
51460.0,0.0
51560.0,0.0
51660.0,0.0
51760.0,0.0
51860.0,0.0
51960.0,0.0
52060.0,0.0
52160.0,0.0
52260.0,0.0
52360.0,0.0
52460.0,0.0
52560.0,0.0
52660.0,0.0
52760.0,0.0
52860.0,0.0
52960.0,0.0
53060.0,0.0
53160.0,0.0
53260.0,0.0
53360.0,0.0
53460.0,0.0
53560.0,0.0
53660.0,0.0
53760.0,0.0
53860.0,0.0
53960.0,0.0
54060.0,0.0
54160.0,0.0
54260.0,0.0
54360.0,0.0
54460.0,0.0
54560.0,0.0
54660.0,0.0
54760.0,0.0
54860.0,0.0
54960.0,0.0
55060.0,0.0
55160.0,0.0
55260.0,0.0
55360.0,0.0
55460.0,0.0
55560.0,0.0
55660.0,0.0
55760.0,0.0
55860.0,0.0
55960.0,0.0
56060.0,0.0
56160.0,0.0
56260.0,0.0
56360.0,0.0
56460.0,0.0
56560.0,0.0
56660.0,0.0
56760.0,0.0
56860.0,0.0
56960.0,0.0
57060.0,0.0
57160.0,0.0
57260.0,0.0
57360.0,0.0
57460.0,0.0
57560.0,0.0
57660.0,0.0
57760.0,0.0
57860.0,0.0
57960.0,0.0
58060.0,0.0
58160.0,0.0
58260.0,0.0
58360.0,0.0
58460.0,0.0
58560.0,0.0
58660.0,0.0
58760.0,0.0
58860.0,0.0
58960.0,0.0
59060.0,0.0
59160.0,0.0
59260.0,0.0
59360.0,0.0
59460.0,0.0
59560.0,0.0
59660.0,0.0
59760.0,0.0
59860.0,0.0
59960.0,0.0
60060.0,0.0
60160.0,0.0
60260.0,0.0
60360.0,0.0
60460.0,0.0
60560.0,0.0
60660.0,0.0
60760.0,0.0
60860.0,0.0
60960.0,0.0
61060.0,0.0
61160.0,0.0
61260.0,0.0
61360.0,0.0
61460.0,0.0
61560.0,0.0
61660.0,0.0
61760.0,0.0
