feature_accum_x,failure_rate
2096.0,0.0
200002096.0,0.0
400002096.0,0.0
600002096.0,0.0
800002096.0,0.0
1000002096.0,0.0
1200002096.0,0.0
1400002096.0,0.0
1600002096.0,0.0
1800002096.0,0.0
2000002096.0,0.0
2200002096.0,0.0
2400002096.0,0.0
2600002096.0,0.0
2800002096.0,0.0
3000002096.0,0.0
3200002096.0,0.0
3400002096.0,0.0
3600002096.0,0.0
3800002096.0,0.0
4000002096.0,0.0
4200002096.0,0.0
4400002096.0,0.0
4600002096.0,0.0
4800002096.0,0.0
5000002096.0,0.0
5200002096.0,0.0
5400002096.0,0.0
5600002096.0,0.0
5800002096.0,0.0
6000002096.0,0.0
6200002096.0,0.0
6400002096.0,0.0
6600002096.0,0.0
6800002096.0,0.0
7000002096.0,0.0
7200002096.0,0.0
7400002096.0,0.0
7600002096.0,0.0
7800002096.0,0.0
8000002096.0,0.0
8200002096.0,0.0
8400002096.0,0.0
8600002096.0,0.0
8800002096.0,0.0
9000002096.0,0.0
9200002096.0,0.0
9400002096.0,0.0
9600002096.0,0.0
9800002096.0,0.0
10000002096.0,0.0
10200002096.0,0.0
10400002096.0,3.561380391039567e-05
10600002096.0,3.538445207175967e-05
10800002096.0,3.498215909885958e-05
11000002096.0,3.454947484798231e-05
11200002096.0,3.418102269619907e-05
11400002096.0,3.393626768927953e-05
11600002096.0,3.3559299281830995e-05
11800002096.0,3.314550878355983e-05
12000002096.0,3.2775064730752846e-05
12200002096.0,3.254890472935586e-05
12400002096.0,3.225182222795588e-05
12600002096.0,3.1909122818213725e-05
12800002096.0,3.161555485298767e-05
13000002096.0,3.136369338853344e-05
13200002096.0,3.1153618492787935e-05
13400002096.0,3.08842150776738e-05
13600002096.0,3.056888698682481e-05
13800002096.0,3.0304866961634037e-05
14000002096.0,3.0070666065253345e-05
14200002096.0,2.981781316158273e-05
14400002096.0,2.9570925865688855e-05
14600002096.0,2.9324653235975483e-05
14800002096.0,2.907568400546623e-05
15000002096.0,2.8830075534797902e-05
15200002096.0,2.8576327370406356e-05
15400002096.0,2.8351903830342207e-05
15600002096.0,2.811990326753276e-05
15800002096.0,2.7893224735711695e-05
16000002096.0,2.7667109340416114e-05
16200002096.0,2.7456687076137395e-05
16400002096.0,2.7297046459573073e-05
16600002096.0,2.7101005447302094e-05
16800002096.0,2.6877385367951407e-05
17000002096.0,2.6690866385522874e-05
17200002096.0,2.6479544551833708e-05
17400002096.0,2.6304021884946208e-05
17600002096.0,2.6118525870399875e-05
17800002096.0,2.5918150480781693e-05
18000002096.0,2.5720164609053497e-05
18200002096.0,2.5531697602573594e-05
18400002096.0,2.5374914359664035e-05
18600002096.0,2.5227043390514632e-05
18800002096.0,2.5050727723640373e-05
19000002096.0,2.487685954525101e-05
19200002096.0,2.4699286190629092e-05
19400002096.0,2.4539275109813257e-05
19600002096.0,2.4384891121461143e-05
19800002096.0,2.421893921046258e-05
20000002096.0,2.4056966897613547e-05
20200002096.0,2.389029576186153e-05
20400002096.0,2.3760306032741703e-05
20600002096.0,2.363675041955232e-05
20800002096.0,2.3492928628482827e-05
21000002096.0,2.3336133669373657e-05
21200002096.0,2.316369785272521e-05
21400002096.0,2.2999609006646888e-05
21600002096.0,2.2855053252274078e-05
21800002096.0,2.2697353488583233e-05
22000002096.0,2.253825869413329e-05
22200002096.0,2.2370864186483524e-05
22400002096.0,2.2218765969738042e-05
22600002096.0,2.208236722976703e-05
22800002096.0,2.1945224719101123e-05
23000002096.0,2.1797414826601565e-05
23200002096.0,2.1630507668014968e-05
23400002096.0,2.144956135647026e-05
23600002096.0,2.1279765071393612e-05
23800002096.0,2.1109070567622906e-05
24000002096.0,2.094109270621741e-05
24200002096.0,2.07546386617409e-05
24400002096.0,2.0561746926018833e-05
24600002096.0,2.0361622414073952e-05
24800002096.0,2.019345328244583e-05
25000002096.0,2.0019218449711722e-05
25200002096.0,1.9834579606085248e-05
25400002096.0,1.9631323740159798e-05
25600002096.0,1.943710153941844e-05
25800002096.0,1.9254467036352435e-05
26000002096.0,1.9067231056705946e-05
26200002096.0,1.8876116050361476e-05
26400002096.0,1.8694034733516537e-05
26600002096.0,1.8501045309059962e-05
26800002096.0,1.8318037771793885e-05
27000002096.0,1.8141905988643168e-05
27200002096.0,1.7960737827109936e-05
27400002096.0,1.7785049887064935e-05
27600002096.0,1.760594376661561e-05
27800002096.0,1.74279788772896e-05
28000002096.0,1.7262809004281177e-05
28200002096.0,1.7102787754403968e-05
28400002096.0,1.6940825695844414e-05
28600002096.0,1.6771488469601677e-05
28800002096.0,1.6602194810153904e-05
29000002096.0,1.645061525301046e-05
29200002096.0,1.6306031601089244e-05
29400002096.0,1.6155349844100873e-05
29600002096.0,1.600204826217756e-05
29800002096.0,1.585288522511097e-05
30000002096.0,1.5722034431255403e-05
30200002096.0,1.5584334626833108e-05
30400002096.0,1.5442584470937057e-05
30600002096.0,1.530713771831805e-05
30800002096.0,1.5174276566364698e-05
31000002096.0,1.5041212923410144e-05
31200002096.0,1.4916690284759617e-05
31400002096.0,1.4793555927038183e-05
31600002096.0,1.4664261727743316e-05
31800002096.0,1.4545031417267861e-05
32000002096.0,1.4432513566562752e-05
32200002096.0,2.8638934631631704e-05
32400002096.0,2.8390540271981376e-05
32600002096.0,2.8163857321898807e-05
32800002096.0,2.7945060012016377e-05
33000002096.0,2.772310166061379e-05
33200002096.0,2.7507667762388766e-05
