feature_accum_x,failure_rate
23995882331.0,0.0
24195882331.0,0.0
24395882331.0,0.0
24595882331.0,0.0
24795882331.0,0.0
24995882331.0,0.0
25195882331.0,0.0
25395882331.0,0.0
25595882331.0,0.0
25795882331.0,0.0
25995882331.0,0.0
26195882331.0,0.0
26395882331.0,0.0
26595882331.0,0.0
26795882331.0,0.0
26995882331.0,0.0
27195882331.0,0.0
27395882331.0,0.0
27595882331.0,0.0
27795882331.0,0.0
27995882331.0,0.0
28195882331.0,0.0
28395882331.0,0.0
28595882331.0,0.0
28795882331.0,0.0
28995882331.0,0.0
29195882331.0,0.0
29395882331.0,0.0
29595882331.0,0.0
29795882331.0,0.0
29995882331.0,0.0
30195882331.0,0.0
30395882331.0,0.0
30595882331.0,0.0
30795882331.0,0.0
30995882331.0,0.0
31195882331.0,0.0
31395882331.0,0.0
31595882331.0,0.0
31795882331.0,0.0
31995882331.0,0.0
32195882331.0,0.0
32395882331.0,0.0
32595882331.0,0.0
32795882331.0,0.0
32995882331.0,0.0
33195882331.0,0.0
33395882331.0,0.0
33595882331.0,0.0
33795882331.0,0.0
33995882331.0,0.0
34195882331.0,0.0
34395882331.0,0.0
34595882331.0,0.0
34795882331.0,0.0
34995882331.0,0.0
35195882331.0,0.0
35395882331.0,0.0
35595882331.0,0.0
35795882331.0,0.0
35995882331.0,0.0
36195882331.0,0.0
36395882331.0,0.0
36595882331.0,0.0
36795882331.0,0.0
36995882331.0,0.0
37195882331.0,0.0
37395882331.0,0.0
37595882331.0,0.0
37795882331.0,0.0
37995882331.0,0.0
38195882331.0,0.0
38395882331.0,0.0
38595882331.0,0.0
38795882331.0,0.0
38995882331.0,0.0
39195882331.0,0.0
39395882331.0,0.0
39595882331.0,0.0
39795882331.0,0.0
39995882331.0,0.0
40195882331.0,0.0
40395882331.0,0.0
40595882331.0,0.0
40795882331.0,0.0
40995882331.0,0.0
41195882331.0,0.0
41395882331.0,0.0
41595882331.0,0.0
41795882331.0,0.0
41995882331.0,0.0
42195882331.0,0.0
42395882331.0,0.0
42595882331.0,0.0
42795882331.0,0.0
42995882331.0,0.0
43195882331.0,0.0
43395882331.0,0.0
43595882331.0,0.0
43795882331.0,0.0
43995882331.0,0.0
44195882331.0,0.0
44395882331.0,0.0
44595882331.0,0.0
44795882331.0,0.0
44995882331.0,0.0
45195882331.0,0.0
45395882331.0,0.0
45595882331.0,0.0
45795882331.0,0.0
45995882331.0,0.0
46195882331.0,0.0
46395882331.0,0.0
46595882331.0,0.0
46795882331.0,0.0
46995882331.0,0.0
47195882331.0,0.0
47395882331.0,0.0
47595882331.0,0.0
47795882331.0,0.0
47995882331.0,0.0
48195882331.0,0.0
48395882331.0,0.0
48595882331.0,0.0
48795882331.0,0.0
48995882331.0,0.0
49195882331.0,0.0
49395882331.0,0.0
49595882331.0,0.0
49795882331.0,0.0
49995882331.0,0.0
50195882331.0,0.0
50395882331.0,0.0
50595882331.0,0.0
50795882331.0,0.0
50995882331.0,0.0
51195882331.0,0.0
51395882331.0,0.0
51595882331.0,0.0
51795882331.0,0.0
51995882331.0,0.0
52195882331.0,0.0
52395882331.0,0.0
52595882331.0,0.0
52795882331.0,0.0
52995882331.0,0.0
53195882331.0,0.0
53395882331.0,0.0
53595882331.0,0.0
53795882331.0,0.0
53995882331.0,0.0
54195882331.0,0.0
54395882331.0,0.0
54595882331.0,0.0
54795882331.0,0.0
54995882331.0,0.0
55195882331.0,0.0
55395882331.0,0.0
55595882331.0,0.0
55795882331.0,0.0
55995882331.0,0.0
56195882331.0,0.0
56395882331.0,0.0
56595882331.0,0.0
56795882331.0,0.0
56995882331.0,0.0
57195882331.0,0.0
57395882331.0,0.0
57595882331.0,0.0
57795882331.0,0.0
57995882331.0,0.0
58195882331.0,0.0
58395882331.0,0.0
58595882331.0,0.0
58795882331.0,0.0
58995882331.0,0.0
59195882331.0,0.0
59395882331.0,0.0
59595882331.0,0.0
59795882331.0,0.0
59995882331.0,0.0
60195882331.0,0.0
60395882331.0,0.0
60595882331.0,0.0
60795882331.0,0.0
60995882331.0,0.0
61195882331.0,0.0
61395882331.0,0.0
61595882331.0,0.0
61795882331.0,0.0
61995882331.0,0.0
62195882331.0,0.0
62395882331.0,0.0
62595882331.0,0.0
62795882331.0,0.0
62995882331.0,0.0
63195882331.0,0.0
63395882331.0,0.0
63595882331.0,0.0
63795882331.0,0.0
63995882331.0,0.0
64195882331.0,0.0
64395882331.0,0.0
64595882331.0,0.0
64795882331.0,0.0
64995882331.0,0.0
65195882331.0,0.0
65395882331.0,0.0
65595882331.0,0.0
65795882331.0,0.0
65995882331.0,0.0
66195882331.0,0.0
66395882331.0,0.0
66595882331.0,0.0
66795882331.0,0.0
66995882331.0,0.0
67195882331.0,0.0
67395882331.0,0.0
67595882331.0,0.0
67795882331.0,0.0
67995882331.0,0.0
68195882331.0,0.0
68395882331.0,0.0
68595882331.0,0.0
68795882331.0,0.0
68995882331.0,0.0
69195882331.0,0.0
69395882331.0,0.0
69595882331.0,0.0
69795882331.0,0.0
69995882331.0,0.0
70195882331.0,0.0
70395882331.0,0.0
70595882331.0,0.0
70795882331.0,0.0
70995882331.0,0.0
71195882331.0,0.0
71395882331.0,0.0
71595882331.0,0.0
71795882331.0,0.0
71995882331.0,0.0
72195882331.0,0.0
72395882331.0,0.0
72595882331.0,0.0
72795882331.0,0.0
72995882331.0,0.0
73195882331.0,0.0
73395882331.0,0.0
73595882331.0,0.0
73795882331.0,0.0
73995882331.0,0.0
74195882331.0,0.0
74395882331.0,0.0
74595882331.0,0.0
74795882331.0,0.0
74995882331.0,0.0
75195882331.0,0.0
75395882331.0,0.0
75595882331.0,0.0
75795882331.0,0.0
75995882331.0,0.0
76195882331.0,0.0
76395882331.0,0.0
76595882331.0,0.0
76795882331.0,0.0
76995882331.0,0.0
77195882331.0,0.0
77395882331.0,0.0
77595882331.0,0.0
77795882331.0,0.0
77995882331.0,0.0
78195882331.0,0.0
78395882331.0,0.0
78595882331.0,0.0
78795882331.0,0.0
78995882331.0,0.0
79195882331.0,0.0
79395882331.0,0.0
79595882331.0,0.0
79795882331.0,0.0
79995882331.0,0.0
80195882331.0,0.0
80395882331.0,0.0
80595882331.0,0.0
80795882331.0,0.0
80995882331.0,0.0
81195882331.0,0.0
81395882331.0,0.0
81595882331.0,0.0
81795882331.0,0.0
81995882331.0,0.0
82195882331.0,0.0
82395882331.0,0.0
82595882331.0,2.2742261945373087e-05
82795882331.0,2.111977021690004e-05
82995882331.0,1.9699775422560183e-05
83195882331.0,1.8456654546796847e-05
83395882331.0,1.736955464461891e-05
83595882331.0,1.6389949682854473e-05
83795882331.0,1.5501232347971662e-05
83995882331.0,1.4701774504182654e-05
84195882331.0,1.3956344554234355e-05
84395882331.0,1.325451316173157e-05
84595882331.0,2.51559669953713e-05
84795882331.0,2.393002859638417e-05
84995882331.0,2.2776967930029154e-05
85195882331.0,3.2551730124456114e-05
85395882331.0,3.10189732719847e-05
85595882331.0,2.9588425008136817e-05
85795882331.0,2.8231574192576977e-05
85995882331.0,2.692176534989321e-05
86195882331.0,2.5720385119899863e-05
86395882331.0,2.4621445278837867e-05
86595882331.0,2.35882436193801e-05
86795882331.0,2.2577100799229367e-05
86995882331.0,2.1588635742145336e-05
87195882331.0,2.7535693142235625e-05
87395882331.0,2.6382787869194137e-05
87595882331.0,2.5296922629362138e-05
87795882331.0,2.4270519207082137e-05
87995882331.0,2.3326199404015604e-05
88195882331.0,2.2488587042076146e-05
88395882331.0,2.1734405564007825e-05
88595882331.0,2.1039343572480537e-05
88795882331.0,2.0393388463460146e-05
88995882331.0,1.9791006966434452e-05
89195882331.0,1.9228088391522335e-05
89395882331.0,1.8703999850368e-05
89595882331.0,1.8225310399817746e-05
89795882331.0,1.778932107056134e-05
89995882331.0,1.7396220671059212e-05
90195882331.0,1.705087982539899e-05
90395882331.0,1.6730661446700296e-05
90595882331.0,2.0530424035378027e-05
90795882331.0,2.0179761313783182e-05
90995882331.0,1.9853796641531762e-05
91195882331.0,1.954835481045915e-05
91395882331.0,1.9250167476457046e-05
91595882331.0,2.2757702534070177e-05
91795882331.0,2.2454753671352224e-05
91995882331.0,2.217352259666732e-05
92195882331.0,2.1907004764773535e-05
92395882331.0,2.1651113949812717e-05
92595882331.0,2.1404491375773682e-05
92795882331.0,2.116290143378657e-05
92995882331.0,2.0929697147282278e-05
93195882331.0,2.0706648904963384e-05
93395882331.0,2.0495933265241288e-05
93595882331.0,2.03028508586414e-05
93795882331.0,2.012052192633877e-05
93995882331.0,1.994733902497407e-05
94195882331.0,1.978089363483811e-05
94395882331.0,1.96226563189859e-05
94595882331.0,1.947938107513197e-05
94795882331.0,1.9342484477656207e-05
94995882331.0,1.92102659661323e-05
95195882331.0,1.9093990166595063e-05
95395882331.0,1.8994133978289703e-05
95595882331.0,1.8903532124977554e-05
95795882331.0,1.8821108500553653e-05
95995882331.0,1.8760904775900993e-05
96195882331.0,1.872513068580791e-05
96395882331.0,1.8696306544642106e-05
96595882331.0,1.867210232312073e-05
96795882331.0,1.8654164231261892e-05
