feature_accum_x,failure_rate
0.0,0.0
200000000.0,0.0
400000000.0,0.0
600000000.0,0.0
800000000.0,0.0
1000000000.0,0.0
1200000000.0,0.0
1400000000.0,0.0
1600000000.0,0.0
1800000000.0,0.0
2000000000.0,0.0
2200000000.0,0.0
2400000000.0,0.0
2600000000.0,0.0
2800000000.0,0.0
3000000000.0,0.0
3200000000.0,0.0
3400000000.0,0.0
3600000000.0,0.0
3800000000.0,0.0
4000000000.0,0.0
4200000000.0,0.0
4400000000.0,0.0
4600000000.0,0.0
4800000000.0,0.0
5000000000.0,0.0
5200000000.0,0.0
5400000000.0,0.0
5600000000.0,0.0
5800000000.0,0.0
6000000000.0,0.0
6200000000.0,0.0
6400000000.0,0.0
6600000000.0,0.0
6800000000.0,0.0
7000000000.0,0.0
7200000000.0,0.0
7400000000.0,0.0
7600000000.0,0.0
7800000000.0,0.0
8000000000.0,0.0
8200000000.0,0.0
8400000000.0,0.0
8600000000.0,0.0
8800000000.0,0.0
9000000000.0,0.0
9200000000.0,0.0
9400000000.0,0.0
9600000000.0,0.0
9800000000.0,0.0
10000000000.0,0.0
10200000000.0,0.0
10400000000.0,0.0
10600000000.0,0.0
10800000000.0,0.0
11000000000.0,0.0
11200000000.0,0.0
11400000000.0,0.0
11600000000.0,0.0
11800000000.0,0.0
12000000000.0,0.0
12200000000.0,0.0
12400000000.0,0.0
12600000000.0,0.0
12800000000.0,0.0
13000000000.0,0.0
13200000000.0,0.0
13400000000.0,0.0
13600000000.0,0.0
13800000000.0,0.0
14000000000.0,0.0
14200000000.0,0.0
14400000000.0,0.0
14600000000.0,0.0
14800000000.0,0.0
15000000000.0,0.0
15200000000.0,0.0
15400000000.0,0.0
15600000000.0,0.0
15800000000.0,0.0
16000000000.0,0.0
16200000000.0,0.0
16400000000.0,0.0
16600000000.0,0.0
16800000000.0,0.0
17000000000.0,0.0
17200000000.0,0.0
17400000000.0,0.0
17600000000.0,0.0
17800000000.0,0.0
18000000000.0,0.0
18200000000.0,0.0
18400000000.0,0.0
18600000000.0,0.0
18800000000.0,0.0
19000000000.0,0.0
19200000000.0,0.0
19400000000.0,0.0
19600000000.0,0.0
19800000000.0,0.0
20000000000.0,0.0
20200000000.0,0.0
20400000000.0,0.0
20600000000.0,0.0
20800000000.0,0.0
21000000000.0,0.0
21200000000.0,0.0
21400000000.0,0.0
21600000000.0,0.0
21800000000.0,0.0
22000000000.0,0.0
22200000000.0,0.0
22400000000.0,0.0
22600000000.0,0.0
22800000000.0,0.0
23000000000.0,0.0
23200000000.0,0.0
23400000000.0,0.0
23600000000.0,0.0
23800000000.0,0.0
24000000000.0,0.0
24200000000.0,0.0
24400000000.0,0.0
24600000000.0,0.0
24800000000.0,0.0
25000000000.0,0.0
25200000000.0,0.0
25400000000.0,0.0
25600000000.0,0.0
25800000000.0,0.0
26000000000.0,0.0
26200000000.0,0.0
26400000000.0,0.0
26600000000.0,0.0
26800000000.0,0.0
27000000000.0,0.0
27200000000.0,0.0
27400000000.0,0.0
27600000000.0,0.0
27800000000.0,0.0
28000000000.0,0.0
28200000000.0,0.0
28400000000.0,0.0
28600000000.0,0.0
28800000000.0,0.0
29000000000.0,0.0
29200000000.0,0.0
29400000000.0,0.0
29600000000.0,0.0
29800000000.0,0.0
30000000000.0,0.0
30200000000.0,0.0
30400000000.0,0.0
30600000000.0,0.0
30800000000.0,0.0
31000000000.0,0.0
31200000000.0,0.0
31400000000.0,0.0
31600000000.0,0.0
31800000000.0,0.0
32000000000.0,0.0
32200000000.0,0.0
32400000000.0,0.0
32600000000.0,0.0
32800000000.0,0.0
33000000000.0,0.0
33200000000.0,0.0
33400000000.0,0.0
33600000000.0,0.0
33800000000.0,0.0
34000000000.0,0.0
34200000000.0,0.0
34400000000.0,0.0
34600000000.0,0.0
34800000000.0,0.0
35000000000.0,0.0
35200000000.0,0.0
35400000000.0,0.0
35600000000.0,0.0
35800000000.0,0.0
36000000000.0,0.0
36200000000.0,0.0
36400000000.0,0.0
36600000000.0,0.0
36800000000.0,0.0
37000000000.0,0.0
37200000000.0,0.0
37400000000.0,0.0
37600000000.0,0.0
37800000000.0,0.0
38000000000.0,0.0
38200000000.0,0.0
38400000000.0,0.0
38600000000.0,0.0
38800000000.0,0.0
39000000000.0,0.0
39200000000.0,0.0
39400000000.0,0.0
