feature_accum_x,failure_rate
654174763.0,0.0
854174763.0,0.0
1054174763.0,0.0
1254174763.0,0.0
1454174763.0,0.0
1654174763.0,0.0
1854174763.0,0.0
2054174763.0,0.0
2254174763.0,0.0
2454174763.0,0.0
2654174763.0,0.0
2854174763.0,0.0
3054174763.0,0.0
3254174763.0,0.0
3454174763.0,0.0
3654174763.0,0.0
3854174763.0,0.0
4054174763.0,0.0
4254174763.0,0.0
4454174763.0,0.0
4654174763.0,0.0
4854174763.0,0.0
5054174763.0,0.0
5254174763.0,0.0
5454174763.0,0.0
5654174763.0,0.0
5854174763.0,0.0
6054174763.0,0.0
6254174763.0,0.0
6454174763.0,0.0
6654174763.0,0.0
6854174763.0,0.0
7054174763.0,0.0
7254174763.0,0.0
7454174763.0,0.0
7654174763.0,0.0
7854174763.0,0.0
8054174763.0,0.0
8254174763.0,0.0
8454174763.0,0.0
8654174763.0,0.0
8854174763.0,0.0
9054174763.0,0.0
9254174763.0,0.0
9454174763.0,0.0
9654174763.0,0.0
9854174763.0,0.0
10054174763.0,0.0
10254174763.0,0.0
10454174763.0,0.0
10654174763.0,0.0
10854174763.0,0.0
11054174763.0,0.0
11254174763.0,0.0
11454174763.0,0.0
11654174763.0,0.0
11854174763.0,0.0
12054174763.0,0.0
12254174763.0,0.0
12454174763.0,0.0
12654174763.0,0.0
12854174763.0,0.0
13054174763.0,0.0
13254174763.0,0.0
13454174763.0,0.0
13654174763.0,0.0
13854174763.0,0.0
14054174763.0,0.0
14254174763.0,0.0
14454174763.0,0.0
14654174763.0,0.0
14854174763.0,0.0
15054174763.0,0.0
15254174763.0,0.0
15454174763.0,0.0
15654174763.0,0.0
15854174763.0,0.0
16054174763.0,0.0
16254174763.0,0.0
16454174763.0,0.0
16654174763.0,0.0
16854174763.0,0.0
17054174763.0,0.0
17254174763.0,0.0
17454174763.0,0.0
17654174763.0,0.0
17854174763.0,0.0
18054174763.0,0.0
18254174763.0,0.0
18454174763.0,0.0
18654174763.0,0.0
18854174763.0,0.0
19054174763.0,0.0
19254174763.0,0.0
19454174763.0,0.0
19654174763.0,0.0
19854174763.0,0.0
20054174763.0,0.0
20254174763.0,0.0
20454174763.0,0.0
20654174763.0,0.0
20854174763.0,0.0
21054174763.0,0.0
21254174763.0,0.0
21454174763.0,0.0
21654174763.0,0.0
21854174763.0,0.0
22054174763.0,0.0
22254174763.0,0.0
22454174763.0,0.0
22654174763.0,0.0
22854174763.0,0.0
23054174763.0,0.0
23254174763.0,0.0
23454174763.0,0.0
23654174763.0,0.0
23854174763.0,0.0
24054174763.0,0.0
24254174763.0,0.0
24454174763.0,0.0
24654174763.0,0.0
24854174763.0,0.0
25054174763.0,0.0
25254174763.0,0.0
25454174763.0,0.0
25654174763.0,0.0
25854174763.0,0.0
26054174763.0,0.0
26254174763.0,0.0
26454174763.0,0.0
26654174763.0,0.0
26854174763.0,0.0
27054174763.0,0.0
27254174763.0,0.0
27454174763.0,0.0
27654174763.0,0.0
27854174763.0,0.0
28054174763.0,0.0
28254174763.0,0.0
28454174763.0,0.0
28654174763.0,0.0
28854174763.0,0.0
29054174763.0,0.0
29254174763.0,0.0
29454174763.0,0.0
29654174763.0,0.0
29854174763.0,0.0
30054174763.0,0.0
30254174763.0,0.0
30454174763.0,0.0
30654174763.0,0.0
30854174763.0,0.0
31054174763.0,0.0
31254174763.0,0.0
31454174763.0,0.0
31654174763.0,0.0
31854174763.0,0.0
32054174763.0,0.0
32254174763.0,0.0
32454174763.0,0.0
32654174763.0,0.0
32854174763.0,0.0
33054174763.0,0.0
33254174763.0,0.0
33454174763.0,0.0
33654174763.0,0.0
33854174763.0,0.0
34054174763.0,0.0
34254174763.0,0.0
34454174763.0,0.0
34654174763.0,0.0
34854174763.0,0.0
35054174763.0,0.0
35254174763.0,0.0
35454174763.0,0.0
35654174763.0,0.0
35854174763.0,0.0
36054174763.0,0.0
36254174763.0,0.0
36454174763.0,0.0
36654174763.0,0.0
36854174763.0,0.0
37054174763.0,0.0
37254174763.0,0.0
37454174763.0,0.0
37654174763.0,0.0
37854174763.0,0.0
38054174763.0,0.0
38254174763.0,0.0
38454174763.0,0.0
38654174763.0,0.0
38854174763.0,0.0
39054174763.0,0.0
39254174763.0,0.0
39454174763.0,0.0
39654174763.0,0.0
39854174763.0,0.0
40054174763.0,0.0
40254174763.0,0.0
40454174763.0,0.0
40654174763.0,0.0
40854174763.0,0.0
41054174763.0,0.0
41254174763.0,0.0
41454174763.0,0.0
41654174763.0,0.0
